STABR,FSCSKEY,LIBID,LIBNAME,ADDRESS,CITY,ZIP,ZIP4,ADDRES_M,CITY_M,ZIP_M,ZIP4_M,CNTY,PHONE,C_RELATN,C_LEGBAS,C_ADMIN,C_FSCS,GEOCODE,LSABOUND,STARTDAT,ENDDATE,POPU_LSA,F_POPLSA,POPU_UND,CENTLIB,F_CENLIB,BRANLIB,F_BRLIB,BKMOB,F_BKMOB,MASTER,F_MASTER,LIBRARIA,F_LIBRAR,OTHPAID,F_OTHSTF,TOTSTAFF,F_TOTSTF,LOCGVT,F_LOCGVT,STGVT,F_STGVT,FEDGVT,F_FEDGVT,OTHINCM,F_OTHINC,TOTINCM,F_TOTINC,SALARIES,F_SALX,BENEFIT,F_BENX,STAFFEXP,F_TOSTFX,PRMATEXP,F_PRMATX,ELMATEXP,F_ELMATX,OTHMATEX,F_OTMATX,TOTEXPCO,F_TOCOLX,OTHOPEXP,F_OTHOPX,TOTOPEXP,F_TOTOPX,LCAP_REV,F_LCAPRV,SCAP_REV,F_SCAPRV,FCAP_REV,F_FCAPRV,OCAP_REV,F_OCAPRV,CAP_REV,F_TCAPRV,CAPITAL,F_TCAPX,BKVOL,F_BKVOL,EBOOK,F_EBOOK,AUDIO_PH,F_AUD_PH,AUDIO_DL,F_AUD_DL,VIDEO_PH,F_VID_PH,VIDEO_DL,F_VID_DL,EC_LO_OT,F_EC_L_O,EC_ST,F_EC_ST,ELECCOLL,F_ELECOL,SUBSCRIP,F_PRSUB,HRS_OPEN,F_HRS_OP,VISITS,F_VISITS,REFERENC,F_REFER,REGBOR,F_REGBOR,TOTCIR,F_TOTCIR,KIDCIRCL,F_KIDCIR,ELMATCIR,F_EMTCIR,PHYSCIR,F_PHYSCR,ELINFO,F_ELINFO,ELCONT,F_ELCONT,TOTCOLL,F_TOTCOL,LOANTO,F_LOANTO,LOANFM,F_LOANFM,TOTPRO,F_TOTPRO,KIDPRO,F_KIDPRO,YAPRO,F_YAPRO,TOTATTEN,F_TOTATT,KIDATTEN,F_KIDATT,YAATTEN,F_YAATT,GPTERMS,F_GPTERM,PITUSR,F_PITUSR,WIFISESS,F_WIFISS,WEBVISIT,YR_SUB,OBEREG,RSTATUS,STATSTRU,STATNAME,STATADDR,LONGITUD,LATITUDE,INCITSST,INCITSCO,GNISPLAC,CNTYPOP,LOCALE_ADD,LOCALE_MOD,CENTRACT,CENBLOCK,CDCODE,CBSA,MICROF,GEOMATCH
IL,IL0328,30440,"MASON CITY PUBLIC LIBRARY DISTRICT","820 WEST CHESTNUT STREET","MASON CITY",62664,9768,"820 WEST CHESTNUT STREET","MASON CITY",62664,9768,MASON,2174823799,ME,LD,SO,Y,OTH,N,07/01/2018,06/30/2019,3729,R_19,3729,1,R_19,0,R_19,0,R_19,1.0,R_19,1.0,R_19,1.35,R_19,2.35,R_19,144167,R_19,4661,R_19,0,R_19,58832,R_19,207660,R_19,92213,R_19,19457,R_19,111670,R_19,13544,R_19,3210,R_19,3348,R_19,20102,R_19,63790,R_19,195562,R_19,0,R_19,0,R_19,0,R_19,0,R_19,0,R_19,0,R_19,27171,R_19,62351,R_19,195,R_19,10144,R_19,1984,R_19,104,R_19,11,R_19,13,R_19,24,R_19,18,R_19,2252,R_19,22083,R_19,3602,R_19,2817,R_19,29951,R_19,6391,R_19,3329,R_19,26622,R_19,661,R_19,3990,R_19,30612,R_19,3420,R_19,6449,R_19,60,R_19,42,R_19,10,R_19,1591,R_19,1417,R_19,93,R_19,4,R_19,1433,R_19,306,R_19,-1,2019,3,1,0,0,0,-89.7078,40.20225,17,125,47475,13359,42,42,9568.0,2049,1718,-4,N,A
IL,IL0329,30443,"MATTESON AREA PUBLIC LIBRARY DISTRICT","801 SOUTH SCHOOL AVENUE",MATTESON,60443,1849,"801 SOUTH SCHOOL AVENUE",MATTESON,60443,1849,COOK,7087484431,ME,LD,SO,Y,OTH,N,07/01/2018,06/30/2019,19009,R_19,19009,1,R_19,0,R_19,0,R_19,9.21,R_19,13.44,R_19,18.03,R_19,31.47,R_19,2244155,R_19,39816,R_19,18700,R_19,84576,R_19,2387247,R_19,1376353,R_19,434520,R_19,1810873,R_19,75236,R_19,48493,R_19,52634,R_19,176363,R_19,597937,R_19,2585173,R_19,0,R_19,0,R_19,0,R_19,9218,R_19,9218,R_19,102870,R_19,98967,R_19,530844,R_19,8485,R_19,328566,R_19,12164,R_19,46288,R_19,41,R_19,13,R_19,54,R_19,119,R_19,3344,R_19,105931,R_19,31832,R_19,11419,R_19,130615,R_19,44610,R_19,10769,R_19,119846,R_19,140639,R_19,151408,R_19,271254,R_19,24706,R_19,8174,R_19,1051,R_19,318,R_19,127,R_19,34549,R_19,19454,R_19,6956,R_19,33,R_19,189979,R_19,638,R_19,16732,2019,3,1,0,0,0,-87.7259,41.51267,17,31,47540,5150233,21,21,8300.04,2003,1702,16980,0,A
IL,IL0330,30444,"MATTOON PUBLIC LIBRARY","1600 CHARLESTON AVENUE",MATTOON,61938,3935,"1600 CHARLESTON AVENUE",MATTOON,61938,3935,COLES,2172342621,ME,CI,SO,Y,CI1,N,05/01/2018,04/30/2019,18555,R_19,18555,1,R_19,0,R_19,0,R_19,0.0,R_19,3.0,R_19,5.73,R_19,8.73,R_19,454780,R_19,64339,R_19,0,R_19,84158,R_19,603277,R_19,245581,R_19,98950,R_19,344531,R_19,38757,R_19,1202,R_19,1250,R_19,41209,R_19,200224,R_19,585964,R_19,0,R_19,0,R_19,0,R_19,0,R_19,0,R_19,0,R_19,54851,R_19,36543,R_19,2268,R_19,6760,R_19,3946,R_19,0,R_19,1,R_19,13,R_19,14,R_19,29,R_19,2750,R_19,83125,R_19,225,R_19,3450,R_19,81565,R_19,24543,R_19,4462,R_19,77103,R_19,0,R_19,4462,R_19,81565,R_19,17104,R_19,23156,R_19,334,R_19,160,R_19,114,R_19,5078,R_19,3088,R_19,1323,R_19,11,R_19,4613,R_19,0,R_19,-1,2019,3,1,0,0,0,-88.3746,39.48158,17,29,47553,50621,32,32,11.0,2007,1715,16660,1,A
IL,IL0331,30445,"MAYWOOD PUBLIC LIBRARY DISTRICT","121 SOUTH FIFTH AVENUE",MAYWOOD,60153,1307,"121 SOUTH FIFTH AVENUE",MAYWOOD,60153,1307,COOK,7083431847,ME,LD,SO,Y,OTH,N,07/01/2018,06/30/2019,24090,R_19,24090,1,R_19,0,R_19,0,R_19,1.8,R_19,2.74,R_19,6.26,R_19,9.0,R_19,1224368,R_19,87723,R_19,0,R_19,15252,R_19,1327343,R_19,503702,R_19,191491,R_19,695193,R_19,40580,R_19,8975,R_19,12679,R_19,62234,R_19,608353,R_19,1365780,R_19,0,R_19,0,R_19,0,R_19,0,R_19,0,R_19,32534,R_19,60454,R_19,325682,R_19,1939,R_19,312599,R_19,4876,R_19,15075,R_19,5,R_19,13,R_19,18,R_19,44,R_19,1742,R_19,81046,R_19,2547,R_19,10045,R_19,28943,R_19,9983,R_19,1047,R_19,27896,R_19,692,R_19,1739,R_19,29635,R_19,7818,R_19,1098,R_19,273,R_19,48,R_19,24,R_19,2158,R_19,435,R_19,287,R_19,50,R_19,11252,R_19,1098,R_19,12000,2019,3,1,0,0,0,-87.8391,41.88746,17,31,47774,5150233,21,21,8175.0,3000,1707,16980,0,A
IL,IL0333,30451,"MELVIN PUBLIC LIBRARY","102 SOUTH CENTER STREET",MELVIN,60952,4149,"102 SOUTH CENTER STREET",MELVIN,60952,4149,FORD,2173882421,ME,CI,SO,Y,CI1,N,04/01/2018,03/31/2019,608,R_19,608,1,R_19,0,R_19,0,R_19,0.0,R_19,0.58,R_19,0.28,R_19,0.86,R_19,25862,R_19,1439,R_19,0,R_19,1624,R_19,28925,R_19,-9,H_19,-9,H_19,-9,H_19,3457,R_19,0,R_19,300,R_19,3757,R_19,-9,H_19,27433,R_19,0,R_19,0,R_19,0,R_19,0,R_19,0,R_19,0,R_19,8774,R_19,0,R_19,2,R_19,0,R_19,259,R_19,0,R_19,0,R_19,13,R_19,13,R_19,29,R_19,1404,R_19,3746,IG17,838,IG15,425,R_19,5897,R_19,1355,R_19,0,R_19,5897,R_19,0,R_19,0,R_19,5897,R_19,0,R_19,895,R_19,12,R_19,0,R_19,0,R_19,120,R_19,0,R_19,0,R_19,1,R_19,152,ID19,424,ID19,-1,2019,3,2,0,0,0,-88.2495,40.56876,17,53,48268,12961,42,42,9619.0,1040,1716,-4,N,A
IL,IL0334,30320,"GRAVES-HUME PUBLIC LIBRARY DISTRICT","1401 WEST MAIN STREET",MENDOTA,61342,2500,"1401 WEST MAIN STREET",MENDOTA,61342,2500,"LA SALLE",8155385142,ME,LD,SO,Y,OTH,N,07/01/2018,06/30/2019,7372,R_19,7372,1,R_19,0,R_19,0,R_19,0.8,R_19,1.38,R_19,3.18,R_19,4.56,R_19,217011,R_19,31589,R_19,0,R_19,43156,R_19,291756,R_19,140944,R_19,29589,R_19,170533,R_19,17592,R_19,8996,R_19,3786,R_19,30374,R_19,43314,R_19,244221,R_19,16382,R_19,0,R_19,0,R_19,0,R_19,16382,R_19,14293,R_19,31618,R_19,31444,R_19,1791,R_19,12008,R_19,2314,R_19,0,R_19,0,R_19,13,R_19,13,R_19,69,R_19,2600,R_19,29816,R_19,425,R_19,1775,R_19,36107,R_19,14024,R_19,2962,R_19,33145,R_19,0,R_19,2962,R_19,36107,R_19,3509,R_19,3822,R_19,167,R_19,106,R_19,10,R_19,4497,R_19,3907,R_19,53,R_19,8,R_19,2832,R_19,5766,ID19,-1,2019,3,2,0,0,0,-89.1213,41.55595,17,99,48333,108669,32,32,9619.0,3017,1716,36837,1,A
IL,IL0335,30452,"EDWARDS RIVER PUBLIC LIBRARY DISTRICT","412 EAST MAIN STREET",ALEDO,61231,1551,"412 EAST MAIN STREET",ALEDO,61231,1551,MERCER,3095822032,ME,LD,SO,Y,OTH,N,07/01/2018,06/30/2019,4826,R_19,4826,1,R_19,0,R_19,0,R_19,1.0,R_19,2.0,R_19,1.38,R_19,3.38,R_19,130578,R_19,36338,R_19,0,R_19,10295,R_19,177211,R_19,88092,R_19,21305,R_19,109397,R_19,4995,R_19,0,R_19,1350,R_19,6345,R_19,31290,R_19,147032,R_19,0,R_19,125000,R_19,0,R_19,0,R_19,125000,R_19,1152890,R_19,12960,R_19,43738,R_19,222,R_19,14347,R_19,1338,R_19,0,R_19,0,R_19,13,R_19,13,R_19,8,R_19,2704,R_19,20100,R_19,2500,R_19,1104,R_19,15460,R_19,4478,R_19,1733,R_19,13727,R_19,0,R_19,1733,R_19,15460,R_19,1422,R_19,3455,R_19,23,R_19,12,R_19,1,R_19,1017,R_19,436,R_19,20,R_19,5,R_19,4800,R_19,3628,ID19,-1,2019,3,2,0,6,7,-90.7454,41.2016,17,131,00646,15437,32,32,403.0,1063,1717,19340,0,A
IL,IL0336,30454,"METROPOLIS PUBLIC LIBRARY","317 METROPOLIS STREET",METROPOLIS,62960,2135,"317 METROPOLIS STREET",METROPOLIS,62960,2135,MASSAC,6185244312,ME,CI,SO,Y,CI1,N,07/01/2018,06/30/2019,6537,R_19,6537,1,R_19,0,R_19,0,R_19,1.0,R_19,6.15,R_19,0.43,R_19,6.58,R_19,300000,R_19,9451,R_19,953,R_19,2000,R_19,312404,R_19,168395,R_19,61500,R_19,229895,R_19,17806,R_19,6000,R_19,5935,R_19,29741,R_19,42000,R_19,301636,R_19,0,R_19,0,R_19,0,R_19,0,R_19,0,R_19,0,R_19,36632,R_19,27059,R_19,1075,R_19,5437,R_19,2750,R_19,0,R_19,1,R_19,13,R_19,14,R_19,63,R_19,2300,R_19,50711,R_19,10400,R_19,1275,R_19,21523,R_19,6051,R_19,620,R_19,20903,R_19,1098,R_19,1718,R_19,22621,R_19,15275,R_19,13320,R_19,73,R_19,51,R_19,0,R_19,1205,R_19,965,R_19,0,R_19,29,R_19,12210,R_19,9287,IG15,-1,2019,3,2,0,0,0,-88.7324,37.14826,17,127,48645,13772,33,33,9704.0,1042,1715,37140,1,A
IL,IL0337,30455,"MIDLOTHIAN PUBLIC LIBRARY","14701 SOUTH KENTON AVENUE",MIDLOTHIAN,60445,2575,"14701 SOUTH KENTON AVENUE",MIDLOTHIAN,60445,2575,COOK,7085352027,ME,CI,SO,Y,CI1,N,05/01/2018,04/30/2019,14819,R_19,14819,1,R_19,0,R_19,0,R_19,2.63,R_19,4.38,R_19,12.55,R_19,16.93,R_19,1215277,R_19,22263,R_19,12000,R_19,60017,R_19,1309557,R_19,622857,R_19,116330,R_19,739187,R_19,65810,R_19,22401,R_19,11305,R_19,99516,R_19,298274,R_19,1136977,R_19,0,R_19,0,R_19,0,R_19,0,R_19,0,R_19,49558,R_19,54638,R_19,361497,R_19,1678,R_19,75902,R_19,4191,R_19,16207,R_19,17,R_19,13,R_19,30,R_19,105,R_19,3068,R_19,88697,R_19,12077,R_19,4136,R_19,69826,R_19,25654,R_19,7993,R_19,61833,R_19,5444,R_19,13437,R_19,75270,R_19,7058,R_19,6094,R_19,501,R_19,260,R_19,121,R_19,6000,R_19,3496,R_19,1449,R_19,22,R_19,22254,R_19,11763,ID19,2248239,2019,3,2,0,0,0,-87.7323,41.62524,17,31,48892,5150233,21,21,8246.02,3002,1701,16980,0,A
IL,IL0338,30457,"MILFORD DISTRICT LIBRARY","2 SOUTH GRANT AVENUE",MILFORD,60953,1310,"2 SOUTH GRANT AVENUE",MILFORD,60953,1310,IROQUOIS,8158894722,ME,LD,SO,Y,OTH,N,07/01/2018,06/30/2019,2452,R_19,2452,1,R_19,0,R_19,0,R_19,0.0,R_19,1.0,R_19,0.63,R_19,1.63,R_19,82766,R_19,6531,R_19,0,R_19,4260,R_19,93557,R_19,-9,H_19,-9,H_19,-9,H_19,6059,R_19,360,R_19,190,R_19,6609,R_19,-9,H_19,77582,R_19,0,R_19,0,R_19,0,R_19,0,R_19,0,R_19,0,R_19,21120,R_19,70787,R_19,557,R_19,63480,R_19,1052,R_19,137,R_19,2,R_19,13,R_19,15,R_19,4,R_19,2500,R_19,15820,R_19,172,R_19,326,R_19,10496,R_19,2178,R_19,1440,R_19,9056,R_19,0,R_19,1440,R_19,10496,R_19,2705,R_19,1186,R_19,32,R_19,6,R_19,2,R_19,491,R_19,190,R_19,37,R_19,6,R_19,3905,R_19,181,R_19,-1,2019,3,1,0,0,0,-87.693,40.62831,17,75,49048,27114,42,42,9509.0,2035,1716,-4,N,A
IL,IL0339,30725,"MILLEDGEVILLE PUBLIC LIBRARY","18 WEST FIFTH STREET",MILLEDGEVILLE,61051,9416,"18 WEST FIFTH STREET",MILLEDGEVILLE,61051,9416,CARROLL,8152257572,ME,LD,SO,Y,OTH,N,07/01/2018,06/30/2019,1366,R_19,1366,1,R_19,0,R_19,0,R_19,0.0,R_19,0.75,R_19,0.0,R_19,0.75,R_19,60652,R_19,10222,R_19,0,R_19,222296,R_19,293170,R_19,-9,H_19,-9,H_19,-9,H_19,6021,R_19,390,R_19,266,R_19,6677,R_19,-9,H_19,64595,R_19,0,R_19,2510,R_19,0,R_19,0,R_19,2510,R_19,0,R_19,8295,R_19,31444,R_19,178,R_19,12008,R_19,455,R_19,0,R_19,0,R_19,13,R_19,13,R_19,4,R_19,1481,R_19,3122,R_19,10,R_19,243,R_19,3177,R_19,628,R_19,958,R_19,2219,R_19,0,R_19,958,R_19,3177,R_19,23,R_19,397,R_19,68,R_19,32,R_19,13,R_19,165,R_19,107,R_19,7,R_19,4,R_19,668,R_19,18,IG15,-1,2019,3,2,0,6,0,-89.7755,41.96384,17,15,49191,14305,43,43,9605.0,3113,1717,-4,N,A
IL,IL0340,30459,"MILLSTADT LIBRARY","115 WEST LAUREL STREET",MILLSTADT,62260,1925,"115 WEST LAUREL STREET",MILLSTADT,62260,1925,"ST. CLAIR",6184761887,ME,CI,SO,Y,CI1,N,05/01/2018,04/30/2019,4011,R_19,4011,1,R_19,0,R_19,0,R_19,0.0,R_19,0.0,R_19,2.5,R_19,2.5,R_19,122471,R_19,8128,R_19,0,R_19,23364,R_19,153963,R_19,61671,R_19,5620,R_19,67291,R_19,5884,R_19,421,R_19,3976,R_19,10281,R_19,11815,R_19,89387,R_19,0,R_19,0,R_19,0,R_19,0,R_19,0,R_19,0,R_19,15020,R_19,26866,R_19,1261,R_19,5306,R_19,0,R_19,0,R_19,0,R_19,13,R_19,13,R_19,15,R_19,2020,R_19,10191,R_19,0,R_19,650,R_19,16770,R_19,4580,R_19,2156,R_19,14614,R_19,0,R_19,2156,R_19,16770,R_19,4300,R_19,7962,R_19,28,R_19,12,R_19,0,R_19,621,R_19,425,R_19,0,R_19,6,R_19,1205,R_19,0,R_19,23906,2019,3,1,0,0,0,-90.0929,38.45898,17,163,49386,259686,31,31,5032.03,4005,1712,41180,0,A
IL,IL0341,30460,"MINERAL-GOLD PUBLIC LIBRARY DISTRICT","120 EAST MAIN STREET",MINERAL,61344,9192,"120 EAST MAIN STREET",MINERAL,61344,9192,BUREAU,3092883971,ME,LD,SO,Y,OTH,N,07/01/2018,06/30/2019,664,R_19,664,1,R_19,0,R_19,0,R_19,0.0,R_19,1.4,R_19,0.03,R_19,1.43,R_19,60540,R_19,3550,R_19,0,R_19,591,R_19,64681,R_19,-9,H_19,-9,H_19,-9,H_19,5581,R_19,0,R_19,830,R_19,6411,R_19,-9,H_19,47774,R_19,0,R_19,0,R_19,0,R_19,0,R_19,0,R_19,1060,R_19,14816,R_19,0,R_19,156,R_19,0,R_19,375,R_19,0,R_19,0,R_19,13,R_19,13,R_19,20,R_19,1560,R_19,2191,R_19,95,R_19,495,R_19,2910,R_19,804,R_19,0,R_19,2910,R_19,0,R_19,0,R_19,2910,R_19,663,R_19,219,R_19,16,R_19,8,R_19,8,R_19,120,R_19,72,R_19,48,R_19,3,R_19,648,R_19,120,R_19,500,2019,3,1,0,0,0,-89.8373,41.38248,17,11,49516,32628,42,42,9656.0,1074,1716,36837,1,A
IL,IL0342,30331,"H.A. PEINE DISTRICT LIBRARY","202 NORTH MAIN STREET",MINIER,61759,7524,"202 NORTH MAIN STREET",MINIER,61759,7524,TAZEWELL,3093923220,ME,LD,SO,Y,OTH,N,07/01/2018,06/30/2019,1575,R_19,1575,1,R_19,0,R_19,0,R_19,0.8,R_19,0.8,R_19,0.65,R_19,1.45,R_19,87459,R_19,2952,R_19,0,R_19,11666,R_19,102077,R_19,-9,H_19,-9,H_19,-9,H_19,10191,R_19,310,R_19,4193,R_19,14694,R_19,-9,H_19,78208,R_19,0,R_19,0,R_19,0,R_19,0,R_19,0,R_19,10407,R_19,11150,R_19,43681,R_19,258,R_19,14335,R_19,1656,R_19,0,R_19,0,R_19,13,R_19,13,R_19,18,R_19,2184,R_19,10779,R_19,1500,R_19,394,R_19,18987,R_19,7144,R_19,1408,R_19,17579,R_19,0,R_19,1408,R_19,18987,R_19,1446,R_19,1849,R_19,12,R_19,12,R_19,0,R_19,741,R_19,741,R_19,0,R_19,3,R_19,948,R_19,650,R_19,-1,2019,3,1,0,0,0,-89.3147,40.43476,17,179,49555,131803,42,42,220.0,1088,1718,37900,0,A
IL,IL0343,30273,"FILGER PUBLIC LIBRARY","261 EAST FIFTH STREET",MINONK,61760,1303,"261 EAST FIFTH STREET",MINONK,61760,1303,WOODFORD,3094322929,ME,CI,SO,Y,CI1,N,05/01/2018,04/30/2019,2078,R_19,2078,1,R_19,0,R_19,0,R_19,0.78,R_19,1.4,R_19,0.45,R_19,1.85,R_19,83146,R_19,7259,R_19,2500,R_19,16207,R_19,109112,R_19,-9,H_19,-9,H_19,-9,H_19,7823,R_19,325,R_19,1300,R_19,9448,R_19,-9,H_19,106017,R_19,0,R_19,0,R_19,0,R_19,0,R_19,0,R_19,10000,R_19,31433,R_19,55357,R_19,509,R_19,13769,R_19,1017,R_19,2,R_19,1,R_19,13,R_19,14,R_19,67,R_19,2080,R_19,13185,R_19,1651,R_19,1681,R_19,16808,R_19,5182,R_19,716,R_19,16092,R_19,250,R_19,966,R_19,17058,R_19,2523,R_19,2672,R_19,320,R_19,135,R_19,40,R_19,5023,R_19,3355,R_19,829,R_19,4,R_19,991,R_19,120,R_19,3216,2019,3,1,0,0,0,-89.0317,40.90188,17,203,49568,38459,42,42,302.0,2046,1718,37900,0,A
IL,IL0344,30462,"MOKENA COMMUNITY PUBLIC LIBRARY DISTRICT","11327 WEST 195TH STREET",MOKENA,60448,1311,"11327 WEST 195TH STREET",MOKENA,60448,1311,WILL,7084799663,ME,LD,SO,Y,OTH,N,07/01/2018,06/30/2019,20539,R_19,20539,1,R_19,0,R_19,0,R_19,1.0,R_19,8.0,R_19,13.48,R_19,21.48,R_19,2552700,R_19,39508,R_19,0,R_19,24884,R_19,2617092,R_19,1191834,R_19,347352,R_19,1539186,R_19,102675,R_19,158992,R_19,41899,R_19,303566,R_19,438027,R_19,2280779,R_19,0,R_19,0,R_19,0,R_19,0,R_19,0,R_19,232380,R_19,77238,R_19,44722,R_19,4964,R_19,8810,R_19,8970,R_19,773,R_19,54,R_19,13,R_19,67,R_19,136,R_19,3380,R_19,95143,R_19,3649,R_19,9711,R_19,137156,R_19,76791,R_19,22607,R_19,114549,R_19,14253,R_19,36860,R_19,151409,R_19,36177,R_19,20017,R_19,659,R_19,424,R_19,47,R_19,17252,R_19,9629,R_19,2370,R_19,48,R_19,21432,R_19,26074,ID19,9581,2019,3,2,0,0,0,-87.8917,41.53506,17,197,49854,690743,21,21,8835.17,2000,1701,16980,0,A
IL,IL0345,30463,"MOLINE PUBLIC LIBRARY","3210 41ST STREET",MOLINE,61265,7829,"3210 41ST STREET",MOLINE,61265,7829,"ROCK ISLAND",3095242440,ME,CI,SO,Y,CI1,N,01/01/2018,12/31/2018,43489,R_19,43489,1,R_19,0,R_19,0,R_19,10.0,R_19,10.0,R_19,20.95,R_19,30.95,R_19,2908401,R_19,91123,R_19,0,R_19,226746,R_19,3226270,R_19,1803606,R_19,578070,R_19,2381676,R_19,173131,R_19,61581,R_19,52608,R_19,287320,R_19,557274,R_19,3226270,R_19,0,R_19,0,R_19,0,R_19,0,R_19,0,R_19,0,R_19,160342,R_19,63595,R_19,11019,R_19,17412,R_19,9571,R_19,1500,R_19,12,R_19,13,R_19,25,R_19,268,R_19,3172,R_19,244062,R_19,45058,R_19,11967,R_19,311315,R_19,115864,R_19,32747,R_19,278568,R_19,0,R_19,32747,R_19,311315,R_19,37508,R_19,21530,R_19,695,R_19,421,R_19,90,R_19,23743,R_19,16882,R_19,2102,R_19,33,R_19,26340,R_19,22264,R_19,88565,2019,3,1,0,0,0,-90.4789,41.48113,17,161,49867,141879,13,13,212.0,1017,1717,19340,0,A
IL,IL0346,30246,"EDWARD CHIPMAN PUBLIC LIBRARY","126 NORTH LOCUST STREET",MOMENCE,60954,1508,"126 NORTH LOCUST STREET",MOMENCE,60954,1508,KANKAKEE,8154722581,ME,LD,SO,Y,OTH,N,07/01/2018,06/30/2019,6837,R_19,6837,1,R_19,0,R_19,0,R_19,0.0,R_19,1.0,R_19,1.45,R_19,2.45,R_19,107259,R_19,8546,R_19,0,R_19,2757,R_19,118562,R_19,52836,R_19,4042,R_19,56878,R_19,14992,R_19,4384,R_19,0,R_19,19376,R_19,31057,R_19,107311,R_19,0,R_19,0,R_19,0,R_19,0,R_19,0,R_19,0,R_19,27735,R_19,31701,R_19,90,R_19,12306,R_19,386,R_19,0,R_19,3,R_19,13,R_19,16,R_19,48,R_19,2314,R_19,26649,R_19,153,R_19,3130,R_19,19504,R_19,10597,R_19,4141,R_19,15363,R_19,539,R_19,4680,R_19,20043,R_19,0,R_19,309,R_19,259,R_19,98,R_19,66,R_19,11286,R_19,6431,R_19,1275,R_19,4,R_19,1503,R_19,864,R_19,-1,2019,3,1,0,0,0,-87.6612,41.16345,17,91,49893,109862,31,31,109.0,2041,1702,28100,0,A
IL,IL0347,30007,"ALLERTON PUBLIC LIBRARY DISTRICT","4000 GREEN APPLE LANE",MONTICELLO,61856,8324,"4000 GREEN APPLE LANE",MONTICELLO,61856,8324,PIATT,2177624676,ME,LD,SO,Y,OTH,N,07/01/2018,06/30/2019,5906,R_19,5906,1,R_19,0,R_19,0,R_19,0.0,R_19,3.7,R_19,2.05,R_19,5.75,R_19,261558,R_19,183784,R_19,0,R_19,48255,R_19,493597,R_19,186705,R_19,83021,R_19,269726,R_19,32724,R_19,25499,R_19,13150,R_19,71373,R_19,111960,R_19,453059,R_19,0,R_19,0,R_19,0,R_19,0,R_19,0,R_19,43814,R_19,30375,R_19,348536,R_19,3419,R_19,105645,R_19,2981,R_19,15077,R_19,0,R_19,13,R_19,13,R_19,81,R_19,3180,R_19,35851,IQ19,3755,IQ19,3167,R_19,78112,R_19,20921,R_19,6345,R_19,71767,R_19,0,R_19,6345,R_19,78112,R_19,13512,R_19,16893,R_19,210,R_19,151,R_19,4,R_19,4244,R_19,3633,R_19,36,R_19,11,R_19,3353,R_19,6122,R_19,16008,2019,3,2,0,0,0,-88.6043,40.02874,17,147,50244,16344,41,41,9546.0,1139,1713,16580,0,A
IL,IL0348,30465,"MOORE MEMORIAL LIBRARY DISTRICT","509 MAIN STREET",HILLSDALE,61257,9701,"509 MAIN STREET",HILLSDALE,61257,9701,"ROCK ISLAND",3096582666,ME,LD,SO,Y,OTH,N,07/01/2018,06/30/2019,711,R_19,711,1,R_19,0,R_19,0,R_19,0.0,R_19,0.5,R_19,0.15,R_19,0.65,R_19,23874,R_19,1186,R_19,0,R_19,706,R_19,25766,R_19,-9,H_19,-9,H_19,-9,H_19,1000,R_19,0,R_19,200,R_19,1200,R_19,-9,H_19,23628,R_19,0,R_19,0,R_19,0,R_19,0,R_19,0,R_19,0,R_19,8502,R_19,0,R_19,42,R_19,0,R_19,420,R_19,0,R_19,0,R_19,13,R_19,13,R_19,0,R_19,1104,R_19,1519,R_19,76,R_19,539,R_19,1813,R_19,107,R_19,0,R_19,1813,R_19,0,R_19,0,R_19,1813,R_19,1813,R_19,428,R_19,2,R_19,1,R_19,1,R_19,7,R_19,5,R_19,2,R_19,3,R_19,576,R_19,496,ID19,-1,2019,3,2,0,0,0,-90.1777,41.61361,17,161,35073,141879,42,42,201.0,3016,1717,19340,0,A
IL,IL0349,30466,"MORRIS AREA PUBLIC LIBRARY DISTRICT","604 LIBERTY STREET",MORRIS,60450,1850,"604 LIBERTY STREET",MORRIS,60450,1850,GRUNDY,8159426880,ME,LD,SO,Y,OTH,N,07/01/2018,06/30/2019,18501,R_19,18501,1,R_19,0,R_19,0,R_19,1.94,R_19,4.69,R_19,6.35,R_19,11.04,R_19,803122,R_19,52612,R_19,0,R_19,79557,R_19,935291,R_19,395676,R_19,104278,R_19,499954,R_19,71290,R_19,13155,R_19,5578,R_19,90023,R_19,309970,R_19,899947,R_19,0,R_19,0,R_19,0,R_19,0,R_19,0,R_19,0,R_19,47550,R_19,220,R_19,2679,R_19,460,R_19,3650,R_19,20,R_19,8,R_19,13,R_19,21,R_19,780,R_19,3380,R_19,126656,R_19,1222,R_19,9205,R_19,96934,R_19,26887,R_19,1450,R_19,95484,R_19,1776,R_19,3226,R_19,98710,R_19,8001,R_19,6648,R_19,378,R_19,265,R_19,53,R_19,11399,R_19,8803,R_19,1198,R_19,15,R_19,14060,R_19,5146,IG16,0,2019,3,2,0,0,0,-88.4238,41.36125,17,63,50491,51054,31,31,4.0,3018,1716,16980,0,A
